intervention_type,pair_index,base_persistence_logit,intervened_persistence_logit,predicted_counterfactual_effect,intervention_norm
random_018,41,-0.875,-0.875,0.7135848250407786,2.175626754760742
random_018,42,-1.125,-1.125,0.7135848250407784,1.705594539642334
random_018,50,-1.75,-1.75,1.3094168410480997,3.2518372535705566
random_018,51,-1.75,-1.75,1.3094168410480997,3.3069963455200195
random_018,52,-2.0,-1.875,0.8708011878799056,2.1251652240753174
random_018,53,-1.25,-1.25,0.8708011878799058,1.9485070705413818
random_018,54,-1.5,-1.75,0.7135848250407786,2.0150279998779297
random_018,55,-3.375,-3.25,0.8883198576271205,1.710006594657898
random_018,56,-0.875,-0.75,1.5157280863495735,3.2703540325164795
random_018,57,-0.5,-0.625,1.515728086349574,3.2160329818725586
random_018,58,-1.5,-1.375,0.8883198576271205,2.5220296382904053
random_018,59,-1.5,-1.5,0.8883198576271204,1.838710904121399
random_018,60,-0.625,-0.625,0.8708011878799052,3.3275163173675537
random_018,61,-1.5,-1.375,1.515728086349574,4.47471284866333
random_018,62,-1.5,-1.375,1.5157280863495737,3.938055992126465
random_018,63,-0.625,-0.75,0.9804759762236996,2.5998218059539795
random_018,65,-0.625,-0.5,1.3094168410480995,3.3597567081451416
random_018,66,0.0,0.125,0.8708011878799052,2.660416841506958
random_018,67,0.375,0.375,0.870801187879905,2.164785146713257
random_018,68,-3.125,-3.125,0.8883198576271201,2.235300064086914
random_018,72,-0.75,-0.625,0.8883198576271205,2.813922882080078
random_018,73,-0.5,-0.625,0.8883198576271203,1.902336597442627
random_018,76,-1.25,-1.375,0.8708011878799052,2.11655592918396
random_018,77,-0.875,-0.75,0.8708011878799053,1.6648558378219604
random_018,80,-1.0,-0.875,0.7135848250407784,1.478219747543335
random_018,81,-1.125,-1.125,0.013290635703760767,0.5336781144142151
random_018,83,0.5,0.5,1.3094168410480997,2.8687446117401123
random_018,85,-2.5,-2.375,1.5157280863495735,3.651818037033081
random_018,86,-2.0,-2.0,1.5157280863495735,4.005733966827393
random_018,88,-1.75,-1.625,0.18253894767374312,2.130875825881958
random_018,89,-1.75,-1.75,0.443308872921948,2.76908016204834
random_018,90,-0.375,-0.5,-0.18253894767374318,0.48270437121391296
random_018,91,-0.375,-0.375,-0.4433088729219476,1.3680095672607422
random_018,92,-1.0,-1.125,0.18253894767374312,2.0158491134643555
random_018,93,-1.0,-1.125,0.44330887292194787,2.704500436782837
random_018,94,0.25,0.125,-0.1825389476737433,0.3678373396396637
random_018,95,0.25,0.125,-0.44330887292194765,1.3419711589813232
random_018,96,-1.125,-1.0,0.17801525314539324,1.5443501472473145
random_018,97,-1.125,-1.0,0.4323227576388121,1.8003965616226196
random_018,98,0.25,0.25,-0.17801525314539313,1.0302797555923462
random_018,99,0.25,0.25,-0.4323227576388122,1.5146780014038086
random_018,100,-1.25,-1.125,0.17801525314539335,1.2053507566452026
random_018,101,-1.25,-1.125,0.43232275763881245,1.2536157369613647
random_018,102,-0.75,-0.75,-0.17801525314539313,0.3138015568256378
random_018,103,-0.75,-0.625,-0.43232275763881134,0.6691763401031494
random_018,104,0.25,0.25,0.14023852014768762,1.4774833917617798
random_018,105,0.25,0.375,0.34057926321581283,1.8922237157821655
random_018,106,1.75,1.875,-0.14023852014768745,0.3774334788322449
random_018,107,1.75,1.875,-0.3405792632158128,0.9755454063415527
random_018,108,-1.0,-1.0,0.14023852014768756,0.9325197339057922
random_018,109,-1.0,-0.875,0.34057926321581256,1.095617413520813
random_018,110,-0.375,-0.375,-0.1402385201476874,0.4408416748046875
random_018,111,-0.375,-0.25,-0.34057926321581256,0.7419797778129578
random_018,112,-1.375,-1.375,0.14912846997276505,0.9453048706054688
random_018,113,-1.375,-1.375,0.3621691413624293,1.229469656944275
random_018,114,-0.375,-0.375,-0.1491284699727653,0.45532429218292236
random_018,115,-0.375,-0.375,-0.36216914136242995,1.039566993713379
random_018,116,-1.5,-1.5,0.1491284699727653,1.0653352737426758
random_018,117,-1.5,-1.5,0.3621691413624295,1.31085205078125
random_018,118,-0.75,-0.875,-0.14912846997276535,0.7277870774269104
random_018,119,-0.75,-0.875,-0.36216914136242956,1.01116943359375
random_018,120,-2.125,-2.125,0.02464256608969073,0.497468501329422
random_018,121,-2.125,-2.125,0.059846231932105365,0.4625079929828644
random_018,122,-2.625,-2.75,-0.02464256608969073,0.30169254541397095
random_018,123,-2.625,-2.75,-0.059846231932105365,0.36495381593704224
random_018,124,-2.25,-2.25,0.024642566089689844,0.42085468769073486
random_018,125,-2.25,-2.25,0.05984623193210492,0.4198453724384308
random_018,126,-2.875,-2.875,-0.024642566089690288,0.303060382604599
random_018,127,-2.875,-2.875,-0.059846231932105365,0.3170660734176636
random_018,128,-1.375,-1.375,0.26723475457825785,1.8148458003997803
random_018,129,-1.375,-1.375,0.6489986896900544,2.9996423721313477
random_018,130,0.625,0.625,-0.2672347545782577,1.5608545541763306
random_018,131,0.625,0.625,-0.6489986896900545,1.5374257564544678
random_018,132,-1.25,-1.25,0.26723475457825774,1.6853885650634766
random_018,133,-1.25,-1.25,0.6489986896900543,2.7195873260498047
random_018,134,0.25,0.25,-0.26723475457825785,0.4428800642490387
random_018,135,0.25,0.25,-0.6489986896900549,0.7690043449401855
random_018,136,-0.75,-0.75,0.1431760544952596,1.1458829641342163
random_018,137,-0.75,-0.875,0.3477132752027734,1.2107985019683838
random_018,138,0.125,0.125,-0.1431760544952596,0.5428768396377563
random_018,139,0.125,0.0,-0.3477132752027735,0.7952761054039001
random_018,140,-2.0,-2.0,0.14317605449525983,0.8461965322494507
random_018,141,-2.0,-2.125,0.3477132752027736,1.130932092666626
random_018,142,-1.625,-1.5,-0.14317605449525983,0.18669381737709045
random_018,143,-1.625,-1.5,-0.34771327520277384,0.5640666484832764
random_019,0,-1.75,-1.75,1.3094168410480993,3.9354639053344727
random_019,1,-1.0,-1.0,1.3094168410480995,3.7744383811950684
random_019,3,-2.125,-2.125,0.013290635703760323,0.5430207848548889
random_019,4,-2.25,-2.25,0.013290635703760323,0.3768288493156433
random_019,5,-2.75,-2.75,1.3094168410480993,3.1252634525299072
random_019,6,-2.375,-2.25,1.3094168410481,3.2121057510375977
random_019,9,-0.5,-0.5,0.8883198576271205,2.8271844387054443
random_019,10,-0.625,-0.625,0.8883198576271207,1.9405081272125244
random_019,11,0.25,0.25,0.9804759762237005,2.6171348094940186
random_019,12,-0.375,-0.375,1.3094168410480997,3.8713490962982178
random_019,13,-0.375,-0.375,1.3094168410480997,3.321275234222412
random_019,14,-1.125,-1.125,0.8883198576271205,2.9093210697174072
random_019,15,-1.375,-1.375,0.8708011878799057,2.6475043296813965
random_019,16,-1.25,-1.25,0.9804759762236996,1.9025148153305054
random_019,17,-1.0,-0.875,0.9804759762236998,2.191681385040283
random_019,19,-1.125,-1.25,1.5157280863495735,3.057093620300293
random_019,20,-0.75,-0.75,1.515728086349574,3.042776107788086
random_019,21,-1.75,-1.875,0.9804759762237003,1.955108404159546
random_019,24,-1.5,-1.5,0.8708011878799056,2.2519772052764893
random_019,25,-0.75,-0.75,0.8708011878799056,2.226202964782715
random_019,26,-2.0,-2.125,0.7135848250407804,1.6598185300827026
random_019,27,-2.375,-2.375,0.013290635703760767,0.22694888710975647
random_019,28,-1.375,-1.375,0.8883198576271203,2.428217887878418
random_019,29,-1.25,-1.25,0.8883198576271201,1.8828710317611694
random_019,30,-0.625,-0.375,0.9804759762236999,2.7450506687164307
random_019,31,-1.25,-1.125,0.013290635703761655,0.564117968082428
random_019,32,-0.75,-0.75,0.7135848250407786,1.997910499572754
random_019,33,-1.875,-2.0,0.013290635703760323,1.489457130432129
random_019,34,-0.5,-0.375,0.8708011878799052,2.2182435989379883
random_019,35,-0.25,-0.25,1.3094168410480995,3.1908624172210693
random_019,36,-0.25,-0.25,1.3094168410480995,3.026109218597412
random_019,37,-1.75,-1.75,0.8883198576271212,1.8709216117858887
random_019,38,-1.5,-1.375,0.8708011878799056,2.4654316902160645
random_019,39,-1.375,-1.5,1.515728086349574,3.7064342498779297
random_019,40,-1.25,-1.125,1.515728086349574,3.3448104858398438
random_019,41,-0.875,-1.0,0.7135848250407786,2.1699960231781006
random_019,42,-1.125,-1.0,0.7135848250407784,1.6755200624465942
random_019,50,-1.75,-1.875,1.3094168410480997,3.2583627700805664
random_019,51,-1.75,-1.5,1.3094168410480997,3.3119430541992188
random_019,52,-2.0,-1.875,0.8708011878799056,2.1122941970825195
random_019,53,-1.25,-1.25,0.8708011878799058,1.9636001586914062
random_019,54,-1.5,-1.625,0.7135848250407786,2.007040500640869
random_019,55,-3.375,-3.375,0.8883198576271205,1.7042999267578125
random_019,56,-0.875,-0.875,1.5157280863495735,3.277383327484131
random_019,57,-0.5,-0.625,1.515728086349574,3.2195370197296143
random_019,58,-1.5,-1.5,0.8883198576271205,2.533186912536621
random_019,59,-1.5,-1.375,0.8883198576271204,1.8294302225112915
random_019,60,-0.625,-0.625,0.8708011878799052,3.3407936096191406
random_019,61,-1.5,-1.625,1.515728086349574,4.510843753814697
random_019,62,-1.5,-1.375,1.5157280863495737,3.954428195953369
random_019,63,-0.625,-0.625,0.9804759762236996,2.5962798595428467
random_019,65,-0.625,-0.625,1.3094168410480995,3.3490023612976074
random_019,66,0.0,0.0,0.8708011878799052,2.663358688354492
random_019,67,0.375,0.375,0.870801187879905,2.1556365489959717
random_019,68,-3.125,-3.125,0.8883198576271201,2.2273054122924805
random_019,72,-0.75,-0.75,0.8883198576271205,2.8236403465270996
random_019,73,-0.5,-0.625,0.8883198576271203,1.9027799367904663
random_019,76,-1.25,-1.25,0.8708011878799052,2.1307051181793213
random_019,77,-0.875,-0.75,0.8708011878799053,1.6574770212173462
random_019,80,-1.0,-0.875,0.7135848250407784,1.4878493547439575
random_019,81,-1.125,-1.125,0.013290635703760767,0.562818706035614
random_019,83,0.5,0.625,1.3094168410480997,2.838590383529663
random_019,85,-2.5,-2.375,1.5157280863495735,3.6375789642333984
random_019,86,-2.0,-2.0,1.5157280863495735,4.012678146362305
random_019,88,-1.75,-1.75,0.18253894767374312,2.1180715560913086
random_019,89,-1.75,-1.625,0.443308872921948,2.741851806640625
random_019,90,-0.375,-0.5,-0.18253894767374318,0.4704175293445587
random_019,91,-0.375,-0.375,-0.4433088729219476,1.3868240118026733
random_019,92,-1.0,-1.0,0.18253894767374312,2.0081231594085693
random_019,93,-1.0,-1.0,0.44330887292194787,2.676032066345215
random_019,94,0.25,0.0,-0.1825389476737433,0.37772098183631897
random_019,95,0.25,0.125,-0.44330887292194765,1.350044846534729
random_019,96,-1.125,-1.125,0.17801525314539324,1.544925332069397
random_019,97,-1.125,-1.0,0.4323227576388121,1.827135682106018
random_019,98,0.25,0.25,-0.17801525314539313,1.0324196815490723
random_019,99,0.25,0.375,-0.4323227576388122,1.5081523656845093
random_019,100,-1.25,-1.25,0.17801525314539335,1.2194955348968506
random_019,101,-1.25,-1.25,0.43232275763881245,1.2734990119934082
random_019,102,-0.75,-0.625,-0.17801525314539313,0.330414354801178
random_019,103,-0.75,-0.625,-0.43232275763881134,0.673117458820343
random_019,104,0.25,0.375,0.14023852014768762,1.492262363433838
random_019,105,0.25,0.25,0.34057926321581283,1.9040791988372803
random_019,106,1.75,1.875,-0.14023852014768745,0.3719870150089264
random_019,107,1.75,1.875,-0.3405792632158128,0.9732016324996948
random_019,108,-1.0,-1.0,0.14023852014768756,0.9382009506225586
random_019,109,-1.0,-0.875,0.34057926321581256,1.1123939752578735
random_019,110,-0.375,-0.375,-0.1402385201476874,0.46326425671577454
random_019,111,-0.375,-0.375,-0.34057926321581256,0.7621424198150635
random_019,112,-1.375,-1.375,0.14912846997276505,0.9388117790222168
random_019,113,-1.375,-1.25,0.3621691413624293,1.2228610515594482
random_019,114,-0.375,-0.375,-0.1491284699727653,0.46453580260276794
random_019,115,-0.375,-0.375,-0.36216914136242995,1.0467171669006348
random_019,116,-1.5,-1.5,0.1491284699727653,1.064115285873413
random_019,117,-1.5,-1.375,0.3621691413624295,1.3037515878677368
random_019,118,-0.75,-0.75,-0.14912846997276535,0.7391537427902222
random_019,119,-0.75,-0.75,-0.36216914136242956,0.9714877009391785
random_019,120,-2.125,-2.125,0.02464256608969073,0.4820953607559204
random_019,121,-2.125,-2.125,0.059846231932105365,0.4637153446674347
random_019,122,-2.625,-2.75,-0.02464256608969073,0.2996956706047058
random_019,123,-2.625,-2.75,-0.059846231932105365,0.3655923008918762
random_019,124,-2.25,-2.25,0.024642566089689844,0.42909762263298035
random_019,125,-2.25,-2.25,0.05984623193210492,0.4021297097206116
random_019,126,-2.875,-2.875,-0.024642566089690288,0.295382022857666
random_019,127,-2.875,-2.75,-0.059846231932105365,0.30552437901496887
random_019,128,-1.375,-1.375,0.26723475457825785,1.8205490112304688
random_019,129,-1.375,-1.5,0.6489986896900544,2.982964277267456
random_019,130,0.625,0.625,-0.2672347545782577,1.5729954242706299
random_019,131,0.625,0.75,-0.6489986896900545,1.5470845699310303
random_019,132,-1.25,-1.375,0.26723475457825774,1.6844589710235596
random_019,133,-1.25,-1.25,0.6489986896900543,2.7036609649658203
random_019,134,0.25,0.25,-0.26723475457825785,0.46696728467941284
random_019,135,0.25,0.25,-0.6489986896900549,0.7889977097511292
random_019,136,-0.75,-0.75,0.1431760544952596,1.153935432434082
random_019,137,-0.75,-0.75,0.3477132752027734,1.2132471799850464
random_019,138,0.125,0.0,-0.1431760544952596,0.5437782406806946
random_019,139,0.125,0.0,-0.3477132752027735,0.7820488810539246
random_019,140,-2.0,-2.125,0.14317605449525983,0.8650126457214355
random_019,141,-2.0,-2.125,0.3477132752027736,1.1259188652038574
random_019,142,-1.625,-1.625,-0.14317605449525983,0.19415628910064697
random_019,143,-1.625,-1.625,-0.34771327520277384,0.567340075969696
ridge_history_rank2,0,-1.75,-1.125,1.3094168410480993,3.922083854675293
ridge_history_rank2,1,-1.0,-1.375,1.3094168410480995,3.785761594772339
ridge_history_rank2,3,-2.125,-2.125,0.013290635703760323,0.5179920792579651
ridge_history_rank2,4,-2.25,-2.125,0.013290635703760323,0.3882375657558441
ridge_history_rank2,5,-2.75,-2.375,1.3094168410480993,3.1236894130706787
ridge_history_rank2,6,-2.375,-2.375,1.3094168410481,3.221869707107544
ridge_history_rank2,9,-0.5,-0.125,0.8883198576271205,2.8162152767181396
ridge_history_rank2,10,-0.625,-0.75,0.8883198576271207,1.9438464641571045
ridge_history_rank2,11,0.25,0.5,0.9804759762237005,2.637596368789673
ridge_history_rank2,12,-0.375,0.0,1.3094168410480997,3.8670406341552734
ridge_history_rank2,13,-0.375,-0.625,1.3094168410480997,3.317333221435547
ridge_history_rank2,14,-1.125,-0.75,0.8883198576271205,2.916126012802124
ridge_history_rank2,15,-1.375,-1.0,0.8708011878799057,2.658325672149658
ridge_history_rank2,16,-1.25,-1.0,0.9804759762236996,1.9113794565200806
ridge_history_rank2,17,-1.0,-0.875,0.9804759762236998,2.199998378753662
ridge_history_rank2,19,-1.125,-0.75,1.5157280863495735,3.0550973415374756
ridge_history_rank2,20,-0.75,-0.875,1.515728086349574,3.0719432830810547
ridge_history_rank2,21,-1.75,-1.625,0.9804759762237003,1.9493430852890015
ridge_history_rank2,24,-1.5,-1.25,0.8708011878799056,2.2461602687835693
ridge_history_rank2,25,-0.75,-0.875,0.8708011878799056,2.209092855453491
ridge_history_rank2,26,-2.0,-2.125,0.7135848250407804,1.6733622550964355
ridge_history_rank2,27,-2.375,-2.375,0.013290635703760767,0.22352507710456848
ridge_history_rank2,28,-1.375,-1.125,0.8883198576271203,2.414315938949585
ridge_history_rank2,29,-1.25,-1.25,0.8883198576271201,1.896368384361267
ridge_history_rank2,30,-0.625,-0.625,0.9804759762236999,2.7415738105773926
ridge_history_rank2,31,-1.25,-1.125,0.013290635703761655,0.5498553514480591
ridge_history_rank2,32,-0.75,-0.5,0.7135848250407786,2.0117740631103516
ridge_history_rank2,33,-1.875,-1.75,0.013290635703760323,1.4978387355804443
ridge_history_rank2,34,-0.5,-0.625,0.8708011878799052,2.2007765769958496
ridge_history_rank2,35,-0.25,0.125,1.3094168410480995,3.210794687271118
ridge_history_rank2,36,-0.25,-0.375,1.3094168410480995,3.0298893451690674
ridge_history_rank2,37,-1.75,-1.75,0.8883198576271212,1.854056715965271
ridge_history_rank2,38,-1.5,-1.625,0.8708011878799056,2.460057258605957
ridge_history_rank2,39,-1.375,-0.875,1.515728086349574,3.7048702239990234
ridge_history_rank2,40,-1.25,-1.375,1.515728086349574,3.351518154144287
ridge_history_rank2,41,-0.875,-0.625,0.7135848250407786,2.167682409286499
ridge_history_rank2,42,-1.125,-1.125,0.7135848250407784,1.6904252767562866
ridge_history_rank2,50,-1.75,-1.375,1.3094168410480997,3.2573859691619873
ridge_history_rank2,51,-1.75,-1.875,1.3094168410480997,3.2998037338256836
ridge_history_rank2,52,-2.0,-1.75,0.8708011878799056,2.1244406700134277
ridge_history_rank2,53,-1.25,-1.375,0.8708011878799058,1.9551469087600708
ridge_history_rank2,54,-1.5,-1.375,0.7135848250407786,2.0119874477386475
ridge_history_rank2,55,-3.375,-3.375,0.8883198576271205,1.7136107683181763
ridge_history_rank2,56,-0.875,-0.5,1.5157280863495735,3.2835965156555176
ridge_history_rank2,57,-0.5,-0.625,1.515728086349574,3.216003656387329
ridge_history_rank2,58,-1.5,-1.125,0.8883198576271205,2.525045156478882
ridge_history_rank2,59,-1.5,-1.5,0.8883198576271204,1.8306890726089478
ridge_history_rank2,60,-0.625,-0.25,0.8708011878799052,3.3418402671813965
ridge_history_rank2,61,-1.5,-0.875,1.515728086349574,4.492971897125244
ridge_history_rank2,62,-1.5,-1.5,1.5157280863495737,3.94288969039917
ridge_history_rank2,63,-0.625,-0.75,0.9804759762236996,2.6054751873016357
ridge_history_rank2,65,-0.625,-0.125,1.3094168410480995,3.3404970169067383
ridge_history_rank2,66,0.0,0.375,0.8708011878799052,2.67763352394104
ridge_history_rank2,67,0.375,0.25,0.870801187879905,2.16682505607605
ridge_history_rank2,68,-3.125,-2.875,0.8883198576271201,2.225695848464966
ridge_history_rank2,72,-0.75,-0.375,0.8883198576271205,2.817687749862671
ridge_history_rank2,73,-0.5,-0.625,0.8883198576271203,1.8841975927352905
ridge_history_rank2,76,-1.25,-1.125,0.8708011878799052,2.1078670024871826
ridge_history_rank2,77,-0.875,-0.875,0.8708011878799053,1.6836440563201904
ridge_history_rank2,80,-1.0,-1.0,0.7135848250407784,1.481627345085144
ridge_history_rank2,81,-1.125,-1.125,0.013290635703760767,0.5412137508392334
ridge_history_rank2,83,0.5,0.375,1.3094168410480997,2.860661745071411
ridge_history_rank2,85,-2.5,-2.0,1.5157280863495735,3.638582706451416
ridge_history_rank2,86,-2.0,-2.125,1.5157280863495735,4.013614177703857
ridge_history_rank2,88,-1.75,-1.375,0.18253894767374312,2.1152966022491455
ridge_history_rank2,89,-1.75,-1.25,0.443308872921948,2.763690710067749
